Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0028;997;428;42.93;569;57.07;5;0.5;0.88;2;0.2;0.35000000000000003;562;56.37;98.77;1;M;LEISEING;Patrick;ECO;0;0.0;0.0;94046;48.81363,2.434938;Ecole maternelle Saint-Exupéry;9 rue de Lorraine;94700;Maisons-Alfort;Ecole maternelle Saint-Exupéry -  Maisons-Alfort
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0023;923;619;67.06;304;32.94;2;0.22;0.66;2;0.22;0.66;300;32.5;98.68;13;F;ADOMO;Caroline;SOC;19;2.06;6.33;94017;48.808633,2.538233;Gymnase Jesse Owens;24 avenue du 11 Novembre 1918;94500;Champigny-sur-Marne;Gymnase Jesse Owens -  Champigny-sur-Marne
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0027;879;459;52.22;420;47.78;0;0.0;0.0;0;0.0;0.0;420;47.78;100.0;10;M;FLEURY;Maël;DIV;3;0.34;0.71;94041;48.805659,2.387247;Ecole Maternelle Paul Langevin;218 rue Marcel Hartmann;94200;Ivry-sur-Seine;Ecole Maternelle Paul Langevin -  Ivry-sur-Seine
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0013;999;609;60.96;390;39.04;13;1.3;3.33;4;0.4;1.03;373;37.34;95.64;10;M;HAREL;Jean-François;DVD;2;0.2;0.54;94076;48.782011,2.358655;Ecole maternelle Paul Langevin;1 rue Jean Mermoz;94800;Villejuif;Ecole maternelle Paul Langevin -  Villejuif
94;Val-de-Marne;04;4ème circonscription;055;Ormesson-sur-Marne;0003;1025;538;52.49;487;47.51;7;0.68;1.44;0;0.0;0.0;480;46.83;98.56;13;F;LEMAIRE;Mirabelle;FI;45;4.39;9.38;94055;;Ecole Jules Ferry;2 rue d'Amboile;94490;Ormesson-sur-Marne;Ecole Jules Ferry -  Ormesson-sur-Marne
94;Val-de-Marne;04;4ème circonscription;071;Sucy-en-Brie;0007;900;440;48.89;460;51.11;6;0.67;1.3;2;0.22;0.43;452;50.22;98.26;8;F;MOULIN;Brigitte;EXG;3;0.33;0.66;94071;48.776124,2.5093360000000002;Ecole maternelle des Noyers;Rue de la République;94370;Sucy-en-Brie;Ecole maternelle des Noyers -  Sucy-en-Brie
94;Val-de-Marne;01;1ère circonscription;028;Créteil;0029;1064;538;50.56;526;49.44;5;0.47000000000000003;0.9500000000000001;4;0.38;0.76;517;48.59;98.29;15;M;DE AMORIM;Roméo;DVD;8;0.75;1.55;94028;48.792048,2.464028;Maison du Combattant;place Henri Dunant;94000;Créteil;Maison du Combattant -  Créteil
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0009;940;411;43.72;529;56.28;3;0.32;0.5700000000000001;2;0.21;0.38;524;55.74;99.05;5;F;BOUATLAOUI;Amina;ECO;1;0.11;0.19;94068;48.805158,2.501539;Ecole primaire le Parc Tilleuls;18 place des Tilleuls;94100;Saint-Maur-des-Fossés;Ecole primaire le Parc Tilleuls -  Saint-Maur-des-Fossés
94;Val-de-Marne;11;11ème circonscription;037;Gentilly;0008;839;323;38.5;516;61.5;6;0.72;1.16;0;0.0;0.0;510;60.79;98.84;7;F;JAOUEN;Marianne;ECO;61;7.27;11.96;94037;48.814826,2.338911;Ecole primaire Lamartine (aile droite);22/24 rue des Champs Elysées;94250;Gentilly;Ecole primaire Lamartine (aile droite) -  Gentilly
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0014;993;476;47.94;517;52.06;7;0.7000000000000001;1.35;1;0.1;0.19;509;51.26;98.45;5;F;FAFA;Juliette;DIV;3;0.30000000000000004;0.59;94017;48.808728,2.519566;Gymnase Tabanelli;11 rue de Musselburgh;94500;Champigny-sur-Marne;Gymnase Tabanelli -  Champigny-sur-Marne
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0022;936;441;47.12;495;52.88;3;0.32;0.61;0;0.0;0.0;492;52.56;99.39;14;M;N'KAOUA;Thierry;FI;14;1.5;2.85;94068;;Ecole primaire Michelet (grand préau);66 avenue du Bac (portail);94100;Saint-Maur-des-Fossés;Ecole primaire Michelet (grand préau) -  Saint-Maur-des-Fossés
94;Val-de-Marne;04;4ème circonscription;079;Villiers-sur-Marne;0006;991;722;72.86;269;27.14;10;1.01;3.719999999999999;2;0.2;0.74;257;25.93;95.54;8;F;MOULIN;Brigitte;EXG;6;0.61;2.33;94079;48.830544,2.539545;Escale;2 place Charles Trénet;94350;Villiers-sur-Marne;Escale -  Villiers-sur-Marne
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0006;1142;448;39.23;694;60.77;5;0.44;0.72;3;0.26;0.43;686;60.07;98.85;16;F;MAZURIER;Christine;EXG;1;0.09;0.15;94016;48.792042,2.339682;Ecole deu Coteau;36 rue des Vignes;94230;Cachan;Ecole deu Coteau -  Cachan
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0014;978;450;46.01;528;53.99;4;0.41000000000000003;0.76;2;0.2;0.38;522;53.37;98.86;11;F;LACHAUD;Martine;FI;81;8.28;15.52;94002;48.812325,2.416088;Ecole maternelle Barbusse;56 rue Paul Vaillant Couturier;94140;Alfortville;Ecole maternelle Barbusse -  Alfortville
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0019;1042;430;41.27;612;58.73;6;0.58;0.98;1;0.1;0.16;605;58.06;98.86;14;F;KONATE;Fati;COM;17;1.63;2.81;94002;48.79687,2.424579;Ecole Maternelle Etienne Dolet;25 rue Etienne Dolet;94140;Alfortville;Ecole Maternelle Etienne Dolet -  Alfortville
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0028;997;428;42.93;569;57.07;5;0.5;0.88;2;0.2;0.35000000000000003;562;56.37;98.77;14;F;KHALLOUK;Fatima;COM;4;0.4;0.71;94046;48.81363,2.434938;Ecole maternelle Saint-Exupéry;9 rue de Lorraine;94700;Maisons-Alfort;Ecole maternelle Saint-Exupéry -  Maisons-Alfort
94;Val-de-Marne;02;2ème circonscription;054;Orly;0011;894;487;54.47;407;45.53;6;0.67;1.47;4;0.45;0.98;397;44.41;97.54;2;M;COCQ;François;FI;72;8.05;18.14;94054;48.744086,2.392134;Salle de l'Orangerie;Parc Georges Méliès;94310;Orly;Salle de l'Orangerie -  Orly
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0044;919;385;41.89;534;58.11;3;0.33;0.56;3;0.33;0.56;528;57.45;98.88;5;F;BOUATLAOUI;Amina;ECO;0;0.0;0.0;94068;48.797615,2.488312;Ecole primaire Bled (Réfectoire);74 avenue Henri Martin (portail);94100;Saint-Maur-des-Fossés;Ecole primaire Bled (Réfectoire) -  Saint-Maur-des-Fossés
94;Val-de-Marne;06;6ème circonscription;067;Saint-Mandé;0013;950;519;54.63;431;45.37;3;0.32;0.7000000000000001;7;0.74;1.62;421;44.32;97.68;9;M;DESROCHES;Bernard;DIV;6;0.63;1.43;94067;48.843984,2.423346;Salle Polyvalente J.P Goude;2 bis avenue Pastreur;94160;Saint-Mandé;Salle Polyvalente J.P Goude -  Saint-Mandé
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0001;873;508;58.19;365;41.81;5;0.5700000000000001;1.37;5;0.5700000000000001;1.37;355;40.66;97.26;13;F;GAILLOT;Albane;REM;91;10.42;25.63;94076;48.792166,2.363261;Mairie - salle du conseil municipal;Esplanade Pierre - Yves Cosnier;94800;Villejuif;Mairie - salle du conseil municipal -  Villejuif
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0001;1048;505;48.19;543;51.81;5;0.48;0.92;1;0.1;0.18;537;51.24;98.9;11;M;TAIEB;Charles;DIV;4;0.38;0.74;94033;48.849054,2.474696;Hôtel de ville;4 Esplanade Louis Bayeurte;94120;Fontenay-sous-Bois;Hôtel de ville -  Fontenay-sous-Bois
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0021;1016;579;56.99;437;43.01;13;1.28;2.969999999999999;0;0.0;0.0;424;41.73;97.03;6;F;HERAULT;Bernadette;LR;36;3.54;8.49;94002;48.78753,2.426473;Ecole Maternelle S.Franceschi;rue de Bordeaux;94140;Alfortville;Ecole Maternelle S.Franceschi -  Alfortville
94;Val-de-Marne;05;5ème circonscription;058;Le Perreux-sur-Marne;0010;1137;528;46.44;609;53.56;5;0.44;0.8200000000000001;2;0.18;0.33;602;52.95;98.85;3;F;GORGE;Stéphanie;DVG;1;0.09;0.17;94058;48.847474,2.504236;Ecole maternelle de Lattre;45 rue de la Gaité;94170;Le Perreux-sur-Marne;Ecole maternelle de Lattre -  Le Perreux-sur-Marne
94;Val-de-Marne;06;6ème circonscription;067;Saint-Mandé;0002;1002;461;46.01;541;53.99;1;0.1;0.18;0;0.0;0.0;540;53.89;99.82;12;F;DE FREITAS;Gorete;FN;15;1.5;2.7800000000000002;94067;48.837333,2.416763;Ecole maternelle Charles Digeon;24 rue du Cdt Mouchotte;94160;Saint-Mandé;Ecole maternelle Charles Digeon -  Saint-Mandé
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0032;1070;427;39.91;643;60.09;4;0.37;0.62;1;0.09;0.16;638;59.63;99.22;4;M;RENAULT;Tony;ECO;7;0.65;1.1;94033;48.844464,2.469789;Gaston Charle;6 rue Gaton Charle;94120;Fontenay-sous-Bois;Gaston Charle -  Fontenay-sous-Bois
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0009;833;321;38.54;512;61.46;4;0.48;0.78;0;0.0;0.0;508;60.98;99.22;1;M;LEISEING;Patrick;ECO;0;0.0;0.0;94046;48.802939,2.440405;Ecole maternelle Daudet;4 rue du Général Koening;94700;Maisons-Alfort;Ecole maternelle Daudet -  Maisons-Alfort
94;Val-de-Marne;10;10ème circonscription;043;Le Kremlin-Bicêtre;0010;966;496;51.35;470;48.65;8;0.8300000000000001;1.7000000000000002;2;0.21;0.43;460;47.62;97.87;1;M;BELABBAS;Mehdy;ECO;37;3.83;8.04;94043;48.80858,2.357695;Ecole Charles Péguy;3 bis rue de Verdun;94270;Le Kremlin-Bicêtre;Ecole Charles Péguy -  Le Kremlin-Bicêtre
94;Val-de-Marne;04;4ème circonscription;079;Villiers-sur-Marne;0013;903;479;53.05;424;46.95;5;0.55;1.18;3;0.33;0.71;416;46.07;98.11;8;F;MOULIN;Brigitte;EXG;1;0.11;0.24;94079;48.822637,2.555527;Maison de Quartier des Nangues;Rue Léon Blum;94350;Villiers-sur-Marne;Maison de Quartier des Nangues -  Villiers-sur-Marne
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0025;993;506;50.96;487;49.04;6;0.6000000000000001;1.23;0;0.0;0.0;481;48.44;98.77;14;M;N'KAOUA;Thierry;FI;31;3.12;6.44;94068;48.797615,2.488312;Ecole primaire Bled (préau gauche);74 avenue Henri Martin;94100;Saint-Maur-des-Fossés;Ecole primaire Bled (préau gauche) -  Saint-Maur-des-Fossés
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0032;904;511;56.53;393;43.47;6;0.66;1.53;0;0.0;0.0;387;42.81;98.47;9;M;CAREY;Jérôme;EXG;3;0.33;0.78;94076;48.784444,2.360496;Ecole maternelle Karl Marx;49 avenue Karl Marx;94800;Villejuif;Ecole maternelle Karl Marx -  Villejuif
94;Val-de-Marne;10;10ème circonscription;081;Vitry-sur-Seine;0048;989;626;63.3;363;36.7;6;0.61;1.65;1;0.1;0.28;356;36.0;98.07;9;F;PANOT;Mathilde;FI;74;7.48;20.79;94081;48.802153,2.375141;Stade Roger Couderc - Foyer sportif;40 rue Auber;94400;Vitry-sur-Seine;Stade Roger Couderc - Foyer sportif -  Vitry-sur-Seine
94;Val-de-Marne;03;3ème circonscription;078;Villeneuve-Saint-Georges;0003;904;655;72.46;249;27.54;4;0.44;1.609999999999999;2;0.22;0.8;243;26.88;97.59;13;F;GAYE;Myriam;RDG;8;0.88;3.29;94078;48.721682,2.446185;Square de la Mairie;50 bis rue de Belleplace;94190;Villeneuve-Saint-Georges;Square de la Mairie -  Villeneuve-Saint-Georges
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0002;959;392;40.88;567;59.12;8;0.8300000000000001;1.4100000000000001;1;0.1;0.18;558;58.19;98.41;11;M;KASPI;André;LR;189;19.71;33.87;94068;48.803917,2.4855;Mairie (hall gauche);Place Charles de Gaulle;94100;Saint-Maur-des-Fossés;Mairie (hall gauche) -  Saint-Maur-des-Fossés
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0014;986;666;67.55;320;32.45;11;1.12;3.44;6;0.61;1.88;303;30.73;94.69;2;M;BRIDEY;Jean-Jacques;REM;111;11.26;36.63;94038;48.777928,2.349656;Groupe scolaire du Jardin parisien;26 rue Jules Ferry;94240;L'Haÿ-les-Roses;Groupe scolaire du Jardin parisien -  L'Haÿ-les-Roses
94;Val-de-Marne;10;10ème circonscription;037;Gentilly;0005;942;433;45.97;509;54.03;4;0.42;0.79;2;0.21;0.39;503;53.4;98.82;11;F;WAELER;Myriam;DLF;11;1.17;2.19;94037;48.812327,2.34804;Ecole Gustave Courbet - Refectoire;Rue du Président Allende;94250;Gentilly;Ecole Gustave Courbet - Refectoire -  Gentilly
94;Val-de-Marne;10;10ème circonscription;081;Vitry-sur-Seine;0051;921;482;52.33;439;47.67;8;0.87;1.82;1;0.11;0.23;430;46.69;97.95;6;F;BLANLUETTE;Martine;FN;29;3.15;6.74;94081;48.79865,2.39431;Ecole élémentaire Henri Wallon - refectoire A;99 rue Louise Aglaé Cretté;94400;Vitry-sur-Seine;Ecole élémentaire Henri Wallon - refectoire A -  Vitry-sur-Seine
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0004;833;374;44.9;459;55.1;4;0.48;0.87;1;0.12;0.22;454;54.5;98.91;13;F;LEUNG;Audrey;DIV;6;0.72;1.32;94041;48.809556,2.385429;Ecole maternelle Maximillien Robespierre;7 ter rue Robespierre;94200;Ivry-sur-Seine;Ecole maternelle Maximillien Robespierre -  Ivry-sur-Seine
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0002;940;533;56.7;407;43.3;7;0.74;1.72;1;0.11;0.25;399;42.45;98.03;11;M;ID EL OUALI;Ali;ECO;13;1.38;3.26;94028;48.778377,2.45384;Hôtel de Ville - Salle des Commissions No 2;Place Salcador Allende;94000;Créteil;Hôtel de Ville - Salle des Commissions No 2 -  Créteil
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0008;1113;590;53.01;523;46.99;3;0.27;0.5700000000000001;0;0.0;0.0;520;46.72;99.43;7;M;MBAYE;Jean François;REM;211;18.96;40.58;94028;48.784603,2.45091;Ecole Alain Gerbault;1 rue Charles Gounod;94000;Créteil;Ecole Alain Gerbault -  Créteil
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0012;866;482;55.66;384;44.34;7;0.81;1.82;2;0.23;0.52;375;43.3;97.66;8;F;BELARBI;Drifa;DVD;0;0.0;0.0;94081;48.782517,2.377293;Ecole élémentaire Eugénie Cotton;31/35 impasse André Kommer;94400;Vitry-sur-Seine;Ecole élémentaire Eugénie Cotton -  Vitry-sur-Seine
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0038;810;552;68.15;258;31.85;4;0.49;1.55;4;0.49;1.55;250;30.86;96.9;4;M;MAZURIÉ;Lionel;DLF;1;0.12;0.4;94028;48.776605,2.461722;Ecole du Jeu de Paume;63 boulevard John Fitzgerald Kennedy;94000;Créteil;Ecole du Jeu de Paume -  Créteil
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0005;881;394;44.72;487;55.28;10;1.1400000000000001;2.05;1;0.11;0.21;476;54.03;97.74;10;M;MILISAVLJEVIC;Boris;DVG;12;1.359999999999999;2.52;94002;;Pole culturel - Salle de Convivialité;Parvis des Arts;94140;Alfortville;Pole culturel - Salle de Convivialité -  Alfortville
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0012;1098;474;43.17;624;56.83;6;0.55;0.96;1;0.09;0.16;617;56.19;98.88;1;M;LEISEING;Patrick;ECO;0;0.0;0.0;94018;48.826633,2.401867;Ecole maternelle Valmy;2 rue de Valmy;94220;Charenton-le-Pont;Ecole maternelle Valmy -  Charenton-le-Pont
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0001;1030;437;42.43;593;57.57;8;0.78;1.35;0;0.0;0.0;585;56.8;98.65;9;F;PANOT;Mathilde;FI;101;9.81;17.26;94041;48.812041,2.388115;Maire;Esplanade Georges Marrane;94200;Ivry-sur-Seine;Maire -  Ivry-sur-Seine
94;Val-de-Marne;03;3ème circonscription;048;Marolles-en-Brie;0002;945;415;43.92;530;56.08;10;1.06;1.8900000000000001;4;0.42;0.75;516;54.6;97.36;1;M;SAINT-MARTIN;Laurent;REM;269;28.47;52.13;94048;48.737006,2.554762;Ecole primaire des buissons;2, Avenue des Bruyères;94440;Marolles-en-Brie;Ecole primaire des buissons -  Marolles-en-Brie
